NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	
CHI3L2	574.7325605441813	445.1279342696839	320.50648475734977	362.8779126898392	662.9063032712554	312.18820387563454	166.18119861758424	4770.057675534729	404.1369073826638	515.3473003877508	322.0390632593421	170.22028556640552	200.99273613433132	181.8142128850321	1765.5523861498275	175.38359317569575	184.1091199142465	210.569957526415	148.96385701859714	171.1295116771402	317.473069583789	356.909454780718	
CHST15	375.06179617382634	380.4544171388195	2248.8784726780086	37.368268801409215	56.314969532942506	41.68602369320031	34.126017837035825	41.659768962477905	339.12618652318383	82.84147994545447	43.29669296414038	21.638343226822954	3334.894020495251	1452.2511659436004	103.48715531008665	1051.685600398582	317.7544695322781	99.79101854561245	1121.2700597558487	895.2054972716585	1106.193591068454	4602.158626255179	
CHST7	15.299851401411136	17.07503774107106	105.35431465819819	26.28908825640906	70.20092793826743	367.4048158151908	234.00490908868642	401.83847150411265	56.03427064979104	78.75058597804754	29.82523397601364	23.038097690817935	291.0641772483473	314.6462295640933	350.8883738789756	421.2349566514664	193.24892438009613	3085.8402313529477	152.21847896450012	368.0506490013625	27.241374625519498	793.148112821577	
CLC	317.0133168774023	263.8099578408883	158.27268506762755	91.38509288726561	21.546636228304223	110.25199166708411	184.5831263085789	91.98053834910367	337.9147534410182	38.524108418276455	509.915952658876	237.9275689313378	86.56595204025945	69.27115975899756	226.7134741555892	172.40892557109288	98.81299309058181	102.23410689155574	3917.5461504688456	3098.629914711485	26617.238911122957	4605.247829004356	
CLEC10A	110.25199166708411	95.48720378078221	67.39068210041798	80.0543279552706	56.97214117266371	77.30955315328691	36.925291040557184	66.46616212763877	154.08572580472952	123.35305126681132	56.086383860433784	61.702742086127934	481.426471335059	159.59705165421218	69.39655422888627	5770.127086302911	5129.988299920629	145.47507221842184	107.21468808290064	150.2976889100754	35.233550320259894	145.6285415308009	
CLEC2D	1012.8197327299382	595.0445594551228	134.55032856570793	1510.8503134405614	1443.461252738549	1711.865828336826	1875.9524997225103	1689.599596435413	332.2360806805733	2808.6906765590693	979.2239400705741	344.410043383965	93.13451585205878	78.64035878856755	1465.7412769170264	187.98657119165114	66.49062416851642	2002.1794447433517	45.516341266383975	41.11000416978005	92.59123086759021	68.7778423647363	
CLEC4A	270.68405903496284	105.21732511643114	19.48358651730641	43.67169279107918	94.87431986219836	19.995555995722995	35.566978004730494	67.39068210041798	326.22282042288634	75.54705953066026	66.20219763530298	39.06798478570096	2802.254283318918	1137.937654459115	51.67871576129353	6742.943240253655	4209.628791141658	558.9934715794877	321.2172134048153	548.5828993927041	234.91460075763402	2814.377261309265	
CLEC7A	148.85561269986422	142.00621746655253	58.642505255707185	86.04241068671203	106.67020245529474	89.98404196492861	50.524627371074104	936.3792246351286	628.3365070744912	94.16503855526958	143.14926876399002	89.37299011428871	6165.953008518254	3760.306027939355	283.20380757816235	3071.4476566303597	5359.771755091546	1178.5037853560834	634.4501908721599	1330.0942426904048	159.5272392001726	5247.493979577146	
CLIC2	8.195551244276958	7.671472424639716	116.24381056413378	6.339831804114457	11.06762281706459	4.799625553628412	7.656177010354116	5.412216318229419	14.631767600834852	6.361930440160886	24.68882499289918	30.385420895131926	103.55909335671609	437.0461122152417	1393.3828648268252	2233.164343367285	2244.0546418186864	5239.883489890173	8.02945028520032	36.79183022003577	8.446042555713731	10.418725328864067	
CMA1	77.95639785418062	68.10609278415563	75.63894050073685	25.229544687940425	42.09518392510232	46.63652319878037	76.31621717572314	29.753134957028646	77.40398981898872	40.08632953516569	57.33259038471425	53.020637001706284	58.76829356694196	46.37300953327167	65.76280884355931	64.11513732055741	44.777424302180606	53.12239381945754	1378.8799984183436	1622.1958625889927	164.68135492025607	48.25538871088811	
COL8A2	135.22301963741694	73.4509898584416	23.487744623151887	60.534870722148135	79.43023237650925	61.77215124105423	55.34420892921753	62.1844095140585	76.59825958348047	122.1817822055116	88.02552083505412	68.46140596905857	275.87477330562393	1233.7152679007036	33.843536950153315	151.5623553386083	129.264377723863	109.19882247152493	70.07666951593262	59.7332662192304	89.99988029686662	186.42101626224283	
COLQ	28.852996083379182	27.39812396871708	23.55278029074849	152.77408947617727	66.85032910640297	135.32564457152432	36.18719497835372	48.334589908999014	410.2594987267264	163.75322779086267	406.56705162371907	351.0163026024193	33.831806506804725	24.84089344925232	86.18123159980121	128.15629260124962	31.599176499677334	20.186791847025553	51.673360081290646	36.89214996997269	27.50524235032676	40.464150351685106	
CPA3	786.5967434624562	653.5703480345942	431.8870773016434	147.6958112412113	25.20265438094798	243.29910117969166	226.7134741555892	148.18335514459432	271.5067498738363	145.52653482307386	458.1363071481346	308.1273629123556	135.14651914550126	139.38673501312996	247.68283658609676	206.9088618480932	132.49870715609669	149.41955841367152	28290.30983836472	22328.97152803144	1091.4175267608284	522.5988941421464	
CR2	1471.2682352972192	559.634783115237	139.91352072374056	245.27033835671475	285.69746998356516	67.24739132089883	17.888376503756003	25.49933683261701	22.26236223132516	25.46161623871199	25.27012551160985	64.40632603506657	35.15577730216175	27.25115702912291	55.67688175290859	39.482714352063255	16.28183460794004	51.359336696309626	16.71082040646431	16.32654871367345	122.07955420799081	33.062216702833894	
CREB5	30.974253749991473	24.558207902489187	32.02053189135189	12.41011504012998	43.39553243704583	7.370460489210271	10.97804588247884	9.555358781860193	15.69291933143766	9.368720455809282	13.038900865116732	14.41666747186151	360.9106341365914	22.864101062565467	11.762749458415552	59.21766228294846	227.54943354816336	257.4524083045611	23.96095788614263	23.338303929425017	15.15801623492957	1385.3158279142335	
CRISP3	27.378188951155852	16.547728879313883	6.50815010062252	3.2363885457262347	4.203532153956088	7.582193720934129	10.207178861550366	5.210162458486129	34.44926678913824	647.7895424869618	164.02622766987258	41.738382241874106	5.032005451027445	11.29862607826003	10.663340114789392	5.556158205720302	5.950386602341633	5.35504480292302	140.20651774944935	33.50781402502116	75.78779310429564	15.93701736770467	
CRTAM	54.88908823211781	66.1070189646174	54.05628379540737	1443.4803798080325	308.56110058250727	114.05942375698812	661.276611322717	42.15294578280988	829.66926850596	47.769953992636026	261.16192944992	652.8575264411307	212.04168668357616	761.0321600225268	38.222697191018625	85.70898290920087	128.6403474222914	153.96090508605172	15.549620614570502	106.1592663393507	78.33058858643373	83.96491114283003	
CRYBB1	8.510878820182683	9.160277762279518	16.77479437629747	8.789447749686563	20.227983535810647	10.639092097852014	8.277095789344786	10.184941956484407	7.618702951228336	10.552588745717117	9.402357540149698	7.972776848012333	9.396148117537885	9.70690203020678	12.127181242614592	166.95539810211736	9.016747265054885	8.796010004171922	38.37689322879891	16.789158464031686	9.49799422793041	9.876168345224322	
CSF1	22.107874899467397	21.815216672167217	14.626406966757969	22.994185394211108	21.940241482378504	32.270979278445914	235.55905894404583	24.1776213377795	39.12354970729835	159.72966204090747	21.720476147716077	24.485186962651785	24.56893178789997	687.8844581549852	35.28849775987133	23.122172958498986	112.58211684467898	93.53462037710797	28.217187857114826	61.84446432584252	73.59342701690268	22.52750510288977	
CSF2	24.24874391822256	18.244116948029504	43.36581215282074	24.419725597178985	40.95236425956258	25.871422672626426	1283.4519661694565	22.75879940226804	62.26959997447665	16.2621847882516	47.27814858160312	741.3146238646042	27.094592430574288	28.52989191748265	18.82453343253805	16.29360796470372	34.06423072771889	38.03034171941371	29.737234994167572	1722.887037482671	20.96429003398753	19.596069401861513	
CSF3R	99.76628743471593	29.613600607979613	22.7278174313506	24.38591789581196	107.07246060858367	36.16508066837477	25.659424602281373	38.93185047898152	338.8415635946581	85.4433645047136	115.64371070292997	45.23330230410708	2331.9486279978223	214.34276389614257	860.3372222064465	737.8599038762079	92.48429350677904	67.2519332897486	186.09533505114968	212.25618834229385	248.39662712041448	9175.361959200403	
CST7	29.71165699140652	21.33475082453118	14.021459978766227	5181.597893038463	197.8545423816156	1470.0649989399433	746.2695012308556	322.06204632240076	12102.63841807474	1323.231227330471	11514.684968690857	10179.783643442104	63.673226303623174	254.88006402293917	186.8061087086362	292.56175519038993	1490.4449112606153	4059.4407952315437	2285.360965829325	2487.597945241884	616.2101884107788	2347.7288780058834	
CTLA4	19.391583318222153	12.054839038751583	12.399990021062282	19.09265900517522	282.3095234329566	606.1036831548391	1865.7976827704795	2019.936149392376	22.9841357507376	4077.4458702613147	11.014697547208588	18.712197586049708	18.61976499555334	14.316664351056644	8.580759955255031	18.036666343911637	16.48246746959044	12.49357300884149	18.080440955049855	14.800649819587028	62.02243665692092	38.69364838089167	
CTSG	247.77125009230343	204.7033855369331	205.37570465692212	113.3980465095287	134.49586514091166	81.23896111146226	73.6946020406114	38.091844166363465	156.87029853205559	224.97351671365496	309.07866174363824	105.31440576845836	88.12615549351894	65.31852438732659	88.66013894908556	141.06601691855573	69.98276174693316	42.00016699285028	5638.069687209841	5475.907970373957	137.17641402566755	185.0082006681796	
CTSW	16.657906430233645	14.105074208322797	16.318125945181684	4894.215251884012	487.0683651968382	963.2767735640008	23.087545506151027	14.638242197866635	4144.004572447761	12.833173609568693	6980.778276143747	10811.412356015204	16.93731153956761	15.949929131313695	13.082023939542584	26.76355546087392	16.239543292201144	15.871117304413598	119.46888238737981	272.46567423525994	41.78979253954797	20.49140221366534	
CUBN	9.973398059058342	9.181797367866977	7.606820600311192	7.442607656180003	113.92812391659051	7.057961150516062	4.493181638481722	29.897107405127752	33.78937126594659	9.459310471165296	25.873631571585562	23.17042571844581	6.919345183732443	3.689740375053189	24.092830935168255	20.227983535810647	6.2826298830496565	6.676699810893172	11.101623614362452	20.391969105309943	11.539909181481612	9.483507720321384	
CXCL10	761.3944185176881	395.63810264558094	246.2438257903417	157.2265800350178	120.49876962544312	152.97587836542823	529.5122540176393	127.92246519444662	488.54533679536814	256.6183683744751	201.11093081422035	1510.9145514050265	500.9300164349851	163.19818919355788	31273.679629744973	278.3434035107677	163.71763641043236	11302.39479553806	112.80859533325967	313.9187306853999	332.7220320384644	486.9671286316235	
CXCL11	90.26229276499433	71.79483121855411	44.79050635505937	22.77124293070965	6.6336379774909755	14.330612577854023	52.005446778495724	23.487744623151887	42.34729138726277	42.51314661556188	28.53859717101657	183.3079432112868	38.41873667252326	16.90510227646837	9059.841342051466	29.359409983451194	21.120347309043005	3956.4962688687615	27.84781811326385	33.77355359828117	33.86659948222947	74.22060497890766	
CXCL13	50.18009470012613	22.770835723963415	17.24705732040224	22.357434717686253	6.024967349055279	8.957138449964727	280.5297599181152	9578.936336655053	7.577261925963272	13.504290714478943	10.026440643697619	16.125125221481785	10.317836039857797	11.753467464450118	627.9305169505536	16.760768684294874	12.714103837881822	20.931523883972204	25.709393235656986	10.945570612818903	11.109285095571789	29.790465710000614	
CXCL3	73.07039801406613	28.30659504006183	56.447530533233234	26.7117048226441	17.020621489655834	30.02788375112835	26.84183085021439	27.697506540263973	45.90656617088995	136.62424819535383	17.384412567635948	30.218073526869148	175.88261985257554	1496.8159996926515	271.2466730435985	233.33035486600153	81.03679348987637	157.02183177762237	149.96056081555147	7936.428598903487	44.00159827947876	75.76917190333273	
CXCL5	94.16490321470496	83.04902879329346	43.36581215282074	18.420187651147483	7.75989857602808	41.216004029769636	24.940522076957095	18.936542615765852	78.88888206401651	73.85830951104302	25.08008076616078	29.073885526786388	32.93471403057481	5315.265079015808	91.98053834910367	46.381350184964546	37.39284050726313	387.4036233912734	49.574064481154494	621.7471315363116	29.257479117706726	69.61391629540358	
CXCL9	597.584191662621	438.208830578656	268.39920612361794	125.83623756577634	77.45884479113296	151.5042347304335	259.4612393623206	143.57705875253478	220.9114525635262	159.2182741912068	186.92421018187963	590.3615841155404	265.0825127155995	168.49713543673585	38944.018677848755	199.43591745585834	179.98131308956263	2918.819702545009	123.55558347448797	99.76021312550225	193.9209433855633	403.05439593738834	
CXCR1	260.57804319229916	187.05929319171167	146.6778837773599	214.68413880960884	320.9597732438499	253.82053153994391	76.35489937339703	71.48534098055819	691.7310758553365	216.88951807968175	515.915984413216	417.18708955272473	82.78141164505439	72.0058534021452	61.26982624117241	53.22101207246285	65.52991341927097	64.12271586170613	263.7886673572243	267.96797862311996	239.47648177783196	5613.081304358803	
CXCR2	26.76355546087392	12.645974815741607	20.851001297778804	73.6176564230553	5.107669661952041	20.881948905377886	7.6446550159900175	11.158310893439946	341.36280290881285	62.58074508890622	963.1701028807097	280.0023863245055	408.3528364984407	115.55050737999967	174.12066518692447	64.07909886653522	176.83608778351672	48.427021545976366	126.09396199491565	56.93465720705242	442.75890381475483	17610.410120030203	
CXCR5	368.78143508355186	298.6943729654026	10.147863031303595	32.70801147206214	29.792158666560724	181.8245371891097	207.1265648273169	2508.080521407612	31.93919538619694	32.485177202211055	16.033807560540865	15.13101607861659	14.612460535822368	17.363736757308747	212.2750072693523	14.431144876647336	17.536264083987916	26.909158475308146	13.732086227238753	18.88504853500985	55.85644925316748	19.292271215301326	
CXCR6	143.96655303652764	137.92228398469803	129.41849273953085	239.57798500373667	92.27701668873009	190.12480950348294	1140.2945085600447	187.52326855138523	1037.795775500454	914.3089198290843	175.2851028638243	139.15075171325375	89.88376184493643	60.50454251634041	68.56018671421974	56.08489855244548	61.549067538832745	93.76432338262606	58.16905397468949	53.145066728489276	86.7333715244674	166.6014243567064	
CXorf57	39.26542515933026	19.44447611877485	10.625809665969674	102.17249374844556	236.76447189944463	111.24392570356827	152.5108228554907	14.24242631500628	284.27164754370267	12.498898852539325	54.61125396398581	77.38738398254979	8.024895820565003	11.297308884592047	6.694465385223784	10.445854983713472	7.429375052973452	5.419912678905304	7.400067061243483	6.598985716151662	73.8682346280076	12.15912559195084	
CYP27A1	28.17031885841425	29.930108941250893	40.80982733786121	35.11559608229681	57.080796733538314	18.92107732396874	20.98904772673024	60.301068529290504	88.19698455186386	55.89770912876348	36.91521066729442	30.405100247852815	761.5963847607316	9212.241151104234	72.62100796386562	75.71085353981748	807.5821247279016	1970.1221604237617	731.4259976586477	853.0000301452443	71.57804711220744	52.96843828526652	
CYP27B1	839.5686969784555	393.12345107624094	544.7418910701567	123.38510401807399	89.21509023503516	112.60501718724115	253.1007468935633	62.715210012515094	198.91577685806823	451.15709204502065	95.81190749522888	117.9119847140722	96.65306189626614	1182.186948513227	6662.564770749344	145.70112050665733	203.44688780489452	2253.076279825163	88.73893452255028	231.54016692704187	179.37956014742485	291.0919657108991	
DACH1	8.110268957537013	6.614252509476762	7.019305551203786	6.072925338219774	26.648466344608522	6.3328900064220415	3.990985982330423	4.929861418173472	14.24749768019779	16.748796968927525	34.41652413514049	18.556561800536123	63.04081707069109	7.182118842034024	4.273621866641367	8.232486339752018	5.418450144593786	6.024269221765692	30.552823092127326	11.695961611242748	232.94480164650395	80.62449793115812	
DAPK2	50.49233083229144	52.661076892517585	24.631262850981187	36.77824500159319	35.938804851130236	53.08765217051223	21.066334632446857	20.19963341493355	55.81143763425605	71.83050785169682	75.19081972193707	65.98252314739351	50.3687963025172	36.29552203590734	35.145174004356065	76.6586743058119	50.654323926374936	57.8250273877179	260.2593867203876	126.56706040997518	1104.7665542221496	494.7641499325339	
DCSTAMP	38.695380042314284	19.46232550994022	134.08415804572374	45.954523142796326	33.843536950153315	19.291913552099032	61.873722263363824	68.5251772179372	77.66579468717069	60.497132256139594	39.23336721823321	85.3183672610343	100.3959971185167	3167.902413732545	171.55625290323624	278.80644203893036	919.9504445128421	632.4755841456201	126.01514169247483	250.47054358473838	145.24665203347976	90.65655649153766	
DDX43	60.05830259142653	81.08379221847477	33.98071289123552	106.7327283194068	95.43864593571378	27.125978575400666	20.648686833649776	7.771095443634718	38.28043155446474	27.242943846472954	77.3857798040548	66.42814138809818	24.809361132945043	13.995178898299308	96.1573376626766	73.73113840343544	6.203042811858589	20.877034402580115	18.62069462926809	24.57067800898395	504.85146960450845	55.18305548890164	
DEFA4	364.83131546516944	262.8085775024431	213.241202799217	580.4081606389957	61.90814870351385	252.19334576197875	165.64087496756878	89.90011254053101	290.232335743574	42.80616144571206	3153.5046936266117	224.78418469977163	108.48988602630527	59.81155359795169	76.11959313029861	88.37677893201699	79.53417974257779	104.17104853667855	246.91273033853355	174.08744819934185	885.317201697723	453.7054493428017	
DENND5B	47.96325600165799	82.49743428248165	338.59486954917315	4.937003727834258	5.354735415428025	6.171513507606395	8.639430617162429	2.157092399362911	5.97858731592379	35.50090535328265	28.75548046835278	4.929861418173472	5.019653712626814	14.586769945102375	7.80832378837814	36.71555117174422	12.877394666804474	28.44840465546885	6.238675476290726	12.888812593059047	9.439454235320405	11.069399133062348	
DGKA	426.96772195437865	460.00960290355164	200.62369921239815	2223.016764472833	3066.253513606215	2690.0211079715486	845.849185587548	3860.5418881679443	550.2709334087397	2953.6500911129106	393.42966480942437	301.11380298872876	300.95458551243587	170.08571446084898	169.0248855141205	215.90136180569775	198.3287990144317	236.26975607707953	148.5136693597375	129.28954413125993	429.59936445180097	314.1795669477919	
DHRS11	53.98997768414474	69.55072394968892	70.16756593972758	88.61812105204248	123.9520802610122	27.717543801659744	149.36681947041228	72.38497495916987	34.77276169329364	59.332347964290484	61.624090193381925	85.55342450769304	46.95962914188012	266.50133571710376	18.600265993852112	242.69066051024208	1090.338340193629	299.2903579596335	69.86702040838645	69.59671194366365	27.38267333111344	54.33030883303929	
DHX58	13.863629932217624	16.88361736559358	12.838452236983366	67.9750593190185	298.28985024481835	30.995876347861895	14.480685767454784	86.5691331086271	19.015478846771234	85.150776247274	126.71431896134692	29.645381315333754	66.42778065303526	21.959805124106822	1394.3070664357583	233.58312738107404	34.01497516033449	1538.1027901778848	27.39483764127484	21.854902328335278	18.05914553413955	20.097808318182935	
DPEP2	695.4566346319625	459.3705381123056	11.180708842949734	469.0254781938046	1220.2791562478947	631.2800075344536	9.029403735963347	327.6079697226271	496.44556701425137	341.72221114652217	636.069816558625	22.156521198265285	1471.4770941356146	116.27358174637544	16.216381875273196	2410.189475661896	502.9110288609878	37.70324907274136	158.06357669114274	131.44409625264248	4131.564833444335	4347.716219984195	
DPP4	19.451685759541277	16.56719599435001	15.78167610486067	686.9868700158759	689.9495561624179	1042.227241728077	892.3150760550855	22.531080520407453	383.7055092763773	866.5973448244745	43.073032973551946	391.9641115227871	19.655064511548556	17.5270196223437	175.6975199270552	32.80967906707673	11.796471928687039	138.21170368255056	68.77332318250099	25.76939705606749	18.57167618878139	19.576628302675065	
DSC1	82.26251270610018	48.025912895903176	44.79050635505937	408.66434703208245	788.0190868767032	15.603543699710244	10.218293043630132	7.631831021132921	82.60097115255607	23.332792904467873	21.219310516763976	23.815860632410267	18.850061609359813	14.938855693631329	11.669181187215967	6.7077359293638885	45.60303807781048	14.707936261584738	34.51256332823666	35.706811060586396	71.06536769033886	42.13322454585283	
DUSP2	13.29827707760989	139.2748932343801	32.34016681052949	4083.9399078489423	318.01701064375186	2005.4270581154724	2312.3494580744728	2300.2592255181517	4596.059628689882	319.7380921193812	494.21298732631	307.9165172217422	404.8953793264184	490.42443396363274	567.6636333616409	261.49499555437734	292.3186781447329	536.6914931518955	39.90444703298517	758.6700822523337	1013.3177605442139	88.76904729876998	
EAF2	3181.1824599538263	2020.3393271868408	4989.763972837882	219.01763065687246	240.98639300515734	138.14227497958203	265.1751701860528	197.1649082871557	181.1618028461796	208.07675077462613	198.0166857007655	184.10157683233444	683.9617627546905	281.0119542431228	284.13045117033096	281.4216468970674	230.81719134718375	468.07381560873125	401.72613933557597	399.88167607269713	742.5341802569665	240.85397094663307	
EBI3	10.502671233335818	16.936490858148183	8.897758981227028	12.213990382700903	15.057142044579834	11.532520647481912	119.09861284667964	11.63480357518142	8.368172831265937	164.02499804942084	10.014317019631353	16.855497751806027	12.494729904064311	13.188368541244007	20437.69231345147	311.2058678968671	16.816804771383662	6496.243408285084	8.959876311329465	134.9737807142193	9.49729909503456	11.626037662159451	
EFNA5	5.427660305808419	9.117018876647904	8.933068013599984	12.03201721728097	116.9246517682469	24.299541345781968	13.959301867542624	76.6586743058119	77.73188438254546	240.34234417019138	29.8522240901846	43.796396781212586	16.873925129776765	14.68073282496384	64.2662473652989	56.8070944117412	19.847962532321574	35.53187960012183	59.941845263298	12.072757192614498	81.94476602633378	38.58771284928222	
EGR2	122.34019072127015	98.2431972827338	54.471622835939904	35.3958307390535	35.244651361921676	36.23835539184283	2100.1128260108435	1667.329268643388	151.24154218249586	131.11900001116018	155.2354783203902	1331.9122211318738	466.5929482454194	3919.3673646511284	23.087545506151027	2175.756550931932	4531.291492243854	1121.5901676602844	293.45614309753535	1906.7292641595081	1430.7165632182287	198.07530531861516	
ELANE	11.047298162943827	8.908551163600732	9.328634699722443	103.48647778125441	12.730611745255922	12.436824106240847	6.906170269609142	9.857216378721061	18.50447818140406	16.19604013428962	734.2988939158762	167.92224443534352	28.963364879289834	15.086014154665305	103.3533020847016	206.31565758186437	12.689325266445351	13.017518487474627	4503.039802818917	4464.666300285411	119.93754038470098	31.878818293395106	
EMR1	499.01110228597776	383.0612119425447	194.3869002586979	195.89645734224837	428.06464470960566	312.8121650406756	400.21840960867166	182.93892511443335	447.96674249718774	335.83508277990074	348.07894126980887	188.5213166664119	1815.513906343477	203.31206698736594	3528.2144377089226	404.3935502780129	178.67818614444374	237.42084698260385	287.37918291035476	248.17298278381548	16330.70798288469	1253.6134432271742	
EMR2	145.97662521867701	106.05384398850768	67.17486230987471	43.0595359918483	56.18573503909574	83.26351882207719	72.53685464776412	21.249764416704444	165.0954890025963	96.27230625363072	174.22859453520513	87.43886769167635	1319.4241006639022	1045.0418235746351	1516.7935625591304	363.81644374509125	863.0024858559165	357.6021097847239	829.2405253152212	1558.4755212264402	3871.75980601296	3956.252694092969	
